student_id, semester, course_id, grade
40110099,994,113,2
40110059,996,138,15
40110000,992,150,13
40110083,994,120,8
40110066,996,123,19
40110026,995,154,10
40110025,990,110,15
40110036,995,128,0
40110049,999,101,14
40110093,992,115,8
40110007,998,107,12
40110055,991,121,6
40110009,990,139,13
40110093,996,149,10
40110029,997,123,12
40110051,991,131,12
40110048,992,155,11
40110059,994,160,17
40110051,998,113,13
40110075,990,130,2
40110036,991,159,9
40110069,994,158,17
40110087,992,162,6
40110051,996,159,1
40110039,992,129,14
40110043,998,123,9
40110035,997,140,13
40110094,998,111,17
40110072,991,124,12
40110093,991,150,0
40110057,994,100,17
40110064,995,156,0
40110054,999,110,3
40110081,996,158,5
40110063,990,137,19
40110013,998,133,0
40110076,999,108,10
40110024,995,103,12
40110061,999,109,13
40110038,996,101,9
40110043,991,160,2
40110058,996,104,13
40110006,994,140,13
40110062,993,103,16
40110068,993,125,1
40110094,999,137,4
40110078,990,103,4
40110097,999,112,0
40110093,999,140,0
40110052,997,116,2
40110052,990,129,8
40110050,992,139,6
40110081,998,147,4
40110074,999,142,2
40110073,994,135,14
40110095,995,103,2
40110072,994,132,1
40110085,996,130,4
40110097,990,148,17
40110074,996,102,19
40110096,995,158,0
40110084,998,115,0
40110079,997,131,6
40110012,993,103,5
40110060,992,132,8
40110069,996,158,15
40110025,995,120,3
40110062,990,131,8
40110052,997,144,8
40110069,995,161,15
40110024,995,120,15
40110067,997,120,18
40110011,993,118,8
40110047,995,101,14
40110071,995,144,8
40110098,998,114,9
40110026,998,107,11
40110048,992,120,2
40110074,999,121,2
40110060,993,127,12
40110032,998,127,2
40110021,992,119,3
40110018,997,162,16
40110073,995,126,2
40110072,994,154,4
40110075,995,146,20
40110089,993,129,15
40110088,997,147,5
40110031,997,107,3
40110015,990,149,4
40110071,991,117,8
40110063,994,149,9
40110010,998,144,18
40110008,995,148,1
40110024,998,126,13
40110069,995,153,15
40110098,995,142,12
40110021,999,159,0
40110091,994,160,19
40110096,993,158,15
40110067,992,127,14
40110077,996,157,16
40110021,995,140,12
40110084,991,102,4
40110007,992,115,5
40110066,990,110,8
40110000,992,159,8
40110007,996,137,1
40110056,999,128,19
40110075,990,115,1
40110044,991,149,13
40110042,999,130,20
40110060,998,159,0
40110089,998,122,19
40110029,995,162,5
40110084,990,106,11
40110080,995,152,11
40110047,998,102,20
40110095,998,151,10
40110065,996,163,18
40110004,998,133,8
40110022,991,123,0
40110031,991,127,4
40110039,995,129,8
40110095,995,113,11
40110081,991,161,8
40110017,997,145,20
40110064,995,133,13
40110084,990,135,15
40110082,994,162,6
40110046,999,139,14
40110093,996,122,13
40110075,998,162,4
40110039,997,104,18
40110030,996,160,12
40110042,992,122,5
40110032,996,103,3
40110029,991,161,8
40110040,996,115,6
40110092,993,146,10
40110097,993,105,16
40110053,992,135,19
40110031,999,105,14
40110004,996,117,3
40110015,996,141,0
40110016,993,123,7
40110089,992,118,1
40110006,997,129,19
40110044,995,119,12
40110075,995,140,7
40110086,992,119,10
40110059,998,162,10
40110004,997,118,19
40110012,996,133,15
40110096,993,130,0
40110083,994,124,17
40110049,998,136,19
40110031,992,124,16
40110084,998,137,15
40110009,998,115,2
40110070,997,121,9
40110063,990,150,12
40110018,999,157,15
40110068,996,158,7
40110028,991,108,1
40110000,997,128,17
40110051,990,131,4
40110076,990,128,4
40110008,990,115,8
40110042,997,101,1
40110019,992,112,8
40110017,990,108,15
40110087,993,131,0
40110038,997,105,0
40110097,995,109,15
40110079,991,140,9
40110053,997,139,2
40110099,994,148,1
40110043,996,134,3
40110020,998,163,4
40110049,996,148,14
40110005,993,150,8
40110059,990,154,7
40110040,999,134,15
40110012,996,135,17
40110014,994,131,0
40110070,998,126,6
40110008,993,157,18
40110048,996,134,20
40110086,991,105,16
40110095,993,113,12
40110007,998,121,2
40110052,991,118,18
40110016,991,110,4
40110088,998,110,8
40110021,997,158,12
40110034,992,157,18
40110068,994,162,20
40110019,994,154,6
40110018,998,123,16
40110066,999,162,1
40110006,999,142,13
40110074,993,142,11
40110013,998,158,0
40110050,993,160,14
40110076,995,163,16
40110046,995,128,9
40110040,991,119,19
40110078,992,126,2
40110003,997,129,14
40110025,994,138,5
40110085,996,143,14
40110009,995,156,19
40110001,996,150,13
40110053,991,113,5
40110028,994,137,13
40110096,994,126,20
40110030,999,146,20
40110049,993,117,5
40110063,997,134,11
40110083,992,119,13
40110062,990,150,9
40110093,997,130,6
40110057,996,155,4
40110093,992,119,6
40110041,991,115,13
40110074,997,154,5
40110041,992,133,11
40110024,997,112,9
40110033,992,104,12
40110027,997,138,4
40110026,996,147,13
40110069,996,143,11
40110022,990,163,3
40110013,993,130,0
40110044,998,154,14
40110020,995,151,14
40110024,996,151,16
40110068,992,123,14
40110028,990,125,14
40110032,998,117,11
40110047,997,148,12
40110033,999,132,1
40110047,995,100,5
40110033,998,126,19
40110072,990,132,15
40110016,998,115,16
40110047,994,134,2
40110093,996,133,9
40110046,993,142,9
40110049,996,108,20
40110038,999,146,17
40110033,990,133,4
40110073,994,126,11
40110082,994,123,17
40110089,990,114,20
40110070,994,144,20
40110075,992,103,6
40110042,990,129,7
40110065,991,152,7
40110021,998,142,3
40110006,991,118,15
40110067,998,103,8
40110030,990,135,14
40110020,992,101,19
40110009,992,103,16
40110015,996,113,15
40110079,996,117,19
40110025,997,129,18
40110063,991,105,20
40110051,992,156,15
40110048,998,155,0
40110084,997,148,5
40110074,995,101,5
40110043,993,120,1
40110068,990,102,10
40110096,998,126,3
40110017,997,135,3
40110096,999,144,18
40110044,998,155,5
40110053,994,139,18
40110073,990,161,14
40110090,990,117,10
40110009,993,139,17
40110055,994,153,17
40110065,994,142,19
40110054,995,103,15
40110076,991,118,11
40110016,995,134,20
40110005,994,144,12
40110080,999,148,6
40110013,995,130,13
40110032,992,143,15
40110017,990,127,14
40110073,996,134,20
40110077,993,104,2
40110022,995,113,18
40110031,998,151,10
40110035,996,123,6
40110005,996,154,16
40110001,990,143,7
40110007,990,117,10
40110094,990,128,4
40110073,996,162,17
40110071,996,160,9
40110058,998,148,9
40110044,992,160,8
40110008,994,128,20
40110000,990,139,19
40110057,998,136,0
40110062,991,158,14
40110068,992,150,1
40110010,996,122,14
40110062,998,157,6
40110027,992,146,17
40110023,998,160,10
40110020,990,144,17
40110090,992,139,10
40110022,995,124,6
40110042,999,154,20
40110028,994,129,17
40110031,994,128,0
40110059,991,160,5
40110031,995,157,4
40110047,999,159,7
40110043,999,140,1
40110014,993,112,4
40110085,996,145,8
40110070,992,127,8
40110048,995,115,10
40110021,997,109,2
40110000,993,141,16
40110000,993,160,14
40110079,995,116,3
40110080,993,150,1
40110057,993,104,2
40110001,995,160,2
40110094,995,131,13
40110068,993,162,13
40110071,995,150,12
40110015,993,154,9
40110067,991,142,15
40110055,991,127,19
40110047,995,144,13
40110003,996,139,16
40110088,998,109,1
40110085,992,118,18
40110032,995,163,2
40110005,999,153,8
40110068,991,149,0
40110034,999,163,15
40110074,991,162,14
40110048,995,140,4
40110011,997,111,20
40110051,999,162,18
40110057,999,137,20
40110099,993,157,7
40110019,999,116,1
40110081,996,107,16
40110051,994,148,7
40110064,996,148,13
40110014,990,112,6
40110088,992,109,9
40110092,996,158,9
40110053,990,113,2
40110088,991,122,0
40110097,998,112,5
40110075,998,139,16
40110038,993,151,5
40110034,994,101,5
40110077,992,128,17
40110050,994,100,9
40110063,995,163,11
40110003,998,128,6
40110029,998,143,0
40110000,993,128,11
40110063,993,103,3
40110042,992,114,5
40110022,994,128,20
40110004,990,100,13
40110064,994,160,6
40110040,996,140,11
40110046,999,108,10
40110061,995,114,15
40110097,991,150,8
40110059,992,149,19
40110007,994,135,4
40110088,992,136,13
40110047,999,129,10
40110066,990,122,15
40110008,995,119,12
40110042,994,113,12
40110065,999,109,17
40110005,992,158,8
40110046,994,113,10
40110044,993,143,0
40110002,998,158,10
40110051,997,105,14
40110078,990,112,16
40110057,992,118,2
40110043,998,130,1
40110075,999,103,18
40110022,995,122,18
40110091,996,107,2
40110038,990,112,20
40110018,997,115,11
40110054,997,150,13
40110042,991,155,2
40110052,994,114,2
40110039,996,114,15
40110069,996,130,11
40110078,993,127,4
40110086,991,139,13
40110004,995,128,9
40110025,997,123,3
40110051,998,134,6
40110076,998,110,1
40110035,998,146,10
40110028,997,145,16
40110067,990,148,2
40110016,992,145,14
40110085,991,151,9
40110096,997,145,7
40110043,995,117,3
40110090,996,124,1
40110037,996,111,11
40110070,997,143,15
40110047,994,105,4
40110024,998,156,4
40110069,991,128,11
40110077,999,118,8
40110002,999,160,20
40110088,990,120,0
40110002,993,159,0
40110026,993,163,13
40110032,993,104,6
40110022,992,129,1
40110053,996,132,19
40110097,991,115,3
40110091,996,121,16
40110069,993,155,17
40110014,993,153,20
40110066,992,156,4
40110090,992,134,12
40110096,990,153,0
40110060,993,121,5
40110094,994,127,17
40110011,991,162,14
40110053,995,112,7
40110061,995,132,13
40110095,994,140,4
40110098,994,103,19
40110085,994,161,16
40110010,990,128,19
40110077,999,154,15
40110004,996,159,16
40110036,992,136,4
40110092,991,148,20
40110032,995,118,15
40110006,995,117,12
40110059,997,127,3
40110064,999,112,10
40110002,993,130,10
40110076,993,133,2
40110076,997,114,0
40110078,997,129,7
40110027,993,148,16
40110020,999,161,0
40110090,998,151,0
40110099,990,124,0
40110048,996,158,20
40110032,990,116,1
40110086,994,100,0
40110046,993,148,4
40110085,999,129,17
40110035,995,101,6
40110029,990,101,17
40110062,995,122,12
40110053,991,152,18
40110071,994,104,7
40110020,996,154,10
40110050,991,158,14
40110054,994,139,18
40110083,991,129,12
40110063,993,130,2
40110048,991,107,1
40110058,995,157,11
40110020,993,100,15
40110025,993,104,18
40110057,990,143,14
40110034,994,137,18
40110074,995,102,6
40110019,991,130,16
40110070,994,122,14
40110020,998,120,12
40110098,997,120,15
40110055,995,126,8
40110036,993,114,14
40110083,998,134,10
40110027,995,118,3
40110051,994,151,10
40110027,997,143,2
40110049,991,113,4
40110089,993,114,13
40110073,992,150,5
40110086,992,134,6
40110012,990,108,4
40110077,990,108,15
40110025,998,108,19
40110015,990,124,15
40110041,998,138,12
40110056,999,107,16
40110075,996,116,18
40110018,997,106,0
40110029,995,146,7
40110046,995,150,4
40110033,999,134,19
40110017,998,148,15
40110006,998,124,10
40110079,993,138,20
40110021,995,125,10
40110074,990,158,10
40110033,997,137,0
40110018,994,146,17
40110010,995,156,16
40110091,994,104,15
40110053,997,101,5
40110085,991,143,6
40110007,994,149,14
40110036,990,158,18
40110058,999,123,16
40110055,994,125,8
40110077,994,160,1
40110036,990,149,8
40110072,997,110,6
40110087,996,153,2
40110086,999,107,0
40110022,994,113,6
40110055,990,119,20
40110036,995,156,15
40110048,990,103,18
40110037,994,118,2
40110075,994,117,2
40110090,997,146,0
40110030,991,163,13
40110094,998,108,18
40110070,999,121,8
40110018,992,126,11
40110013,999,121,3
40110078,999,146,4
40110064,993,130,16
40110044,995,115,8
40110026,993,115,19
40110035,998,119,18
40110077,995,103,12
40110029,993,152,19
40110096,996,126,11
40110082,996,129,0
40110052,990,142,5
40110040,995,118,1
40110063,997,158,19
40110029,996,121,14
40110094,998,163,6
40110095,998,143,15
40110010,996,149,15
40110044,994,114,14
40110049,996,125,18
40110007,991,111,6
40110069,996,140,17
40110039,998,141,9
40110050,993,106,11
40110080,992,140,6
40110052,993,120,15
40110075,993,125,12
40110093,991,133,8
40110077,999,106,20
40110021,999,101,10
40110051,995,153,8
40110007,998,144,0
40110036,998,163,5
40110005,991,143,10
40110091,995,103,11
40110041,996,136,12
40110072,991,157,13
40110028,994,128,20
40110001,993,142,20
40110000,996,153,8
40110025,998,142,15
40110077,998,113,9
40110055,995,140,4
40110088,999,106,10
40110039,990,109,4
40110029,996,147,1
40110002,998,159,5
40110097,994,123,12
40110043,992,150,20
40110003,995,118,14
40110064,996,104,2
40110067,998,124,13
40110083,998,122,18
40110035,990,146,4
40110096,996,146,13
40110087,995,151,17
40110055,993,143,13
40110025,990,121,6
40110012,992,104,5
40110082,997,131,11
40110015,994,163,16
40110028,996,125,5
40110041,991,153,6
40110047,992,140,12
40110063,996,137,13
40110026,990,124,9
40110047,996,128,0
40110081,991,113,19
40110096,995,139,11
40110016,990,156,3
40110051,995,130,1
40110065,992,138,10
40110070,996,161,2
40110043,993,130,7
40110089,995,154,20
40110047,998,133,5
40110074,997,143,20
40110024,993,125,12
40110072,996,135,7
40110071,993,138,10
40110031,996,123,16
40110082,994,151,4
40110012,996,110,4
40110005,995,132,17
40110053,996,151,20
40110058,993,148,5
40110098,997,137,16
40110012,996,121,17
40110058,997,155,6
40110072,990,124,20
40110046,998,101,17
40110090,996,139,8
40110005,991,159,12
40110001,992,133,20
40110029,998,151,15
40110010,991,158,6
40110014,993,100,10
40110052,997,130,19
40110050,997,155,1
40110051,992,124,3
40110014,996,145,14
40110004,991,121,19
40110002,999,105,7
40110076,998,104,10
40110042,995,119,6
40110095,999,130,12
40110083,997,133,14
40110005,993,100,14
40110087,992,112,13
40110029,994,116,3
40110003,994,110,16
40110095,999,156,20
40110099,995,145,14
40110021,994,156,9
40110019,997,141,17
40110071,998,117,16
40110076,992,109,15
40110079,992,142,11
40110025,996,152,4
40110034,992,128,8
40110095,998,149,19
40110054,999,163,1
40110015,991,110,0
40110007,999,128,10
40110068,992,109,16
40110077,992,111,13
40110045,998,114,16
40110091,993,116,0
40110002,992,126,3
40110011,997,113,1
40110073,993,101,15
40110025,995,124,19
40110097,996,131,16
40110038,998,119,17
40110098,996,119,14
40110078,999,116,5
40110042,994,150,8
40110087,995,138,12
40110055,993,154,0
40110075,991,144,9
40110068,998,105,3
40110044,991,127,14
40110084,993,130,2
40110000,996,137,18
40110071,990,139,9
40110009,998,129,13
40110057,997,130,1
40110022,995,107,17
40110039,996,120,1
40110015,992,154,10
40110082,997,121,14
40110005,995,150,18
40110050,993,115,7
40110032,990,162,15
40110030,999,123,15
40110053,993,148,5
40110073,992,161,6
40110093,997,101,17
40110061,999,163,0
40110096,996,133,18
40110055,998,140,9
40110049,994,100,1
40110095,999,133,13
40110007,990,161,4
40110019,997,105,0
40110048,996,123,3
40110079,998,146,10
40110023,993,116,13
40110069,999,118,11
40110011,992,159,11
40110060,998,137,17
40110020,993,157,8
40110072,991,101,15
40110088,995,111,6
40110054,994,122,6
40110056,990,137,14
40110026,995,131,13
40110022,990,141,15
40110015,997,142,13
40110052,997,115,5
40110064,994,128,1
40110074,998,155,11
40110037,999,111,8
40110083,991,108,20
40110090,993,100,19
40110012,990,153,7
40110050,995,158,10
40110044,991,118,0
40110038,991,140,14
40110039,995,124,15
40110075,991,109,13
40110006,999,143,19
40110039,997,145,0
40110062,995,134,18
40110071,991,142,18
40110051,996,107,10
40110067,999,147,19
40110014,997,132,2
40110093,997,126,1
40110034,999,149,20
40110002,990,155,18
40110018,998,154,1
40110049,995,133,0
40110093,997,114,8
40110068,994,145,16
40110061,998,134,15
40110073,998,147,20
40110024,992,141,20
40110032,999,104,3
40110053,995,117,8
40110098,998,157,13
40110086,990,147,1
40110089,991,127,19
40110056,990,136,18
40110057,992,139,8
40110090,990,146,12
40110079,998,100,6
40110039,997,141,10
40110047,997,144,14
40110034,999,113,2
40110062,990,100,10
40110000,998,150,2
40110006,991,129,9
40110035,992,137,1
40110001,998,155,10
40110018,996,148,9
40110042,990,115,2
40110005,991,114,6
40110098,996,110,16
40110078,990,117,11
40110008,996,143,14
40110023,996,139,13
40110013,992,151,12
40110005,998,106,4
40110077,992,153,15
40110030,999,155,19
40110063,992,161,7
40110024,992,143,18
40110074,995,139,19
40110090,993,125,14
40110086,990,161,9
40110098,998,153,12
40110013,996,119,15
40110009,995,106,18
40110089,995,126,16
40110088,991,151,12
40110098,994,161,3
40110003,996,154,8
40110077,999,133,2
40110093,994,103,8
40110070,992,144,8
40110080,995,151,15
40110069,998,115,14
40110067,993,152,12
40110001,993,102,12
40110056,995,160,11
40110091,992,100,2
40110056,998,128,16
40110058,991,119,6
40110085,995,133,7
40110072,996,123,15
40110049,993,156,17
40110097,991,132,10
40110010,998,148,2
40110023,993,131,11
40110093,992,116,0
40110083,991,126,19
40110007,992,154,7
40110081,990,138,18
40110029,997,150,7
40110027,997,109,5
40110044,997,121,17
40110096,993,146,2
40110073,996,158,16
40110036,991,136,7
40110080,994,135,5
40110075,993,131,12
40110074,995,129,6
40110021,990,152,9
40110085,999,139,16
40110087,992,102,20
40110065,997,102,5
40110036,998,140,3
40110095,997,137,5
40110053,991,153,7
40110081,993,150,8
40110024,997,146,9
40110030,998,136,10
40110020,997,115,20
40110077,995,151,12
40110051,998,120,8
40110029,993,114,4
40110089,998,120,3
40110052,999,109,4
40110095,999,122,16
40110052,998,121,9
40110079,995,155,11
40110021,992,130,17
40110009,998,140,8
40110018,994,120,11
40110083,996,130,0
40110044,991,154,5
40110065,998,112,1
40110089,995,108,7
40110033,994,117,8
40110009,995,140,7
40110037,998,146,9
40110031,997,121,2
40110036,993,157,15
40110063,992,151,3
40110052,996,155,5
40110034,993,140,5
40110004,993,125,9
40110037,996,162,19
40110027,998,121,17
40110048,999,121,11
40110038,994,107,9
40110094,998,110,7
40110082,997,120,9
40110065,992,158,15
40110057,995,154,15
40110095,993,159,14
40110069,998,143,12
40110042,995,134,5
40110072,991,163,3
40110080,995,121,13
40110012,991,111,11
40110049,991,114,12
40110020,992,155,6
40110061,990,145,4
40110070,991,154,15
40110030,996,107,7
40110085,990,149,2
40110098,992,161,1
40110047,990,144,8
40110024,994,131,3
40110071,995,120,1
40110040,996,100,3
40110000,992,142,1
40110035,990,122,6
40110027,999,100,14
40110013,994,155,8
40110062,994,161,0
40110075,995,100,18
40110063,992,115,0
40110055,999,115,2
40110071,992,151,9
40110055,998,115,19
40110039,997,133,11
40110080,991,119,17
40110006,991,139,2
40110010,993,100,2
40110097,997,133,19
40110000,998,123,16
40110058,998,153,0
40110095,991,101,19
40110076,995,125,2
40110000,992,162,6
40110094,995,160,3
40110063,992,130,0
